CatchIDN,DwnCatchIDN,Watershed,rep_x,rep_y
8585,8586,Newport Bay,-117.74354686532007,33.69455247326534
8586,8591,Newport Bay,-117.74581031085683,33.69537122051116
8587,8667,Newport Bay,-117.74602724952896,33.69904408892906
8588,8668,Newport Bay,-117.74991449181971,33.70125219755644
8589,8665,Newport Bay,-117.7523468225296,33.6998997954112
8590,8674,Newport Bay,-117.75039758380555,33.69423550286437
8591,8590,Newport Bay,-117.74779848415383,33.694719875128804
8592,8674,Newport Bay,-117.75046752685654,33.697370563416186
8593,9019,Newport Bay,-117.74986884148825,33.69020840010218
8594,9400,Newport Bay,-117.65311908220029,33.67544927797567
8595,8434,Newport Bay,-117.66638643260004,33.69069140349643
8596,8598,Newport Bay,-117.71769998842748,33.70582353357142
8597,8122,Newport Bay,-117.72291627224675,33.707958086407494
8598,8597,Newport Bay,-117.7204724864999,33.70229322392216
8599,8798,Newport Bay,-117.732857742793,33.70139431369809
8600,8941,Newport Bay,-117.72991067501901,33.71759733406465
8601,9694,Newport Bay,-117.73965424369484,33.72812064794336
8602,8945,Newport Bay,-117.74487070474243,33.7581681156699
8603,8945,Newport Bay,-117.75026723120679,33.76172998443548
8604,9478,Newport Bay,-117.8220748646599,33.61493427941569
8605,8338,Newport Bay,-117.81947489105201,33.630876993017466
8606,9219,Newport Bay,-117.81011450137231,33.63359472876307
8607,8824,Newport Bay,-117.77701607179756,33.63870787166964
8608,9242,Newport Bay,-117.90316713020351,33.63234870410167
8609,0,Newport Bay,-117.894250899879,33.624122014647604
8610,9241,Newport Bay,-117.89974696792063,33.625639893494785
8611,8609,Newport Bay,-117.89610101168802,33.62957486783679
8612,9241,Newport Bay,-117.90064417713532,33.62990113531961
8613,9242,Newport Bay,-117.90023821962308,33.63423457389457
8614,9013,Newport Bay,-117.89733807306717,33.64212977866026
8615,8618,Newport Bay,-117.90195223263848,33.64003430880037
8616,8132,Newport Bay,-117.91128485870922,33.646266253504486
8617,8608,Newport Bay,-117.9090486672076,33.6366855342353
8618,8617,Newport Bay,-117.9052774262577,33.6385912719159
8619,8527,Newport Bay,-117.84080725027437,33.63602421957047
8620,8536,Newport Bay,-117.84039789382018,33.63943235512522
8621,8502,Newport Bay,-117.75359394525088,33.66730442794869
8622,0,Newport Bay,-117.93695067976799,33.62020146376232
8623,0,Newport Bay,-117.9371909846215,33.621987311263986
8624,8622,Newport Bay,-117.93666594437398,33.618182050037774
8625,8438,Newport Bay,-117.93502458872129,33.61648002161045
8626,0,Newport Bay,-117.93214069066572,33.61672872949219
8627,8441,Newport Bay,-117.92795165720065,33.61535877707658
8628,8441,Newport Bay,-117.92942484469495,33.61521121028532
8629,8630,Newport Bay,-117.93128473451611,33.61485718395669
8630,9035,Newport Bay,-117.93030644414605,33.613320509026494
8631,8442,Newport Bay,-117.93039760798581,33.61124074262643
8632,0,Newport Bay,-117.90671964796826,33.60477089639855
8633,8574,Newport Bay,-117.9216320472612,33.63231783000937
8634,9272,Newport Bay,-117.88056515448241,33.68866816242961
8635,9483,Newport Bay,-117.87044951214077,33.691428925224194
8636,9244,Newport Bay,-117.88475577043316,33.6601772168638
8637,9243,Newport Bay,-117.88215115072268,33.656655821886815
8638,9565,Newport Bay,-117.85317104934933,33.658502758746806
8639,9252,Newport Bay,-117.8778687946442,33.67692614128495
8640,9253,Newport Bay,-117.88100464551641,33.67421684416858
8641,8642,Newport Bay,-117.81338883220596,33.72898306187683
8642,8479,Newport Bay,-117.81385356061534,33.72517000862692
8643,8642,Newport Bay,-117.8160594742371,33.72575909745073
8644,8643,Newport Bay,-117.81595139356361,33.72802362836798
8645,8641,Newport Bay,-117.81150880656168,33.72985370074059
8646,8642,Newport Bay,-117.81099300657988,33.72732688094183
8647,8641,Newport Bay,-117.81521369572144,33.73140801059701
8648,8468,Newport Bay,-117.78848400951529,33.72634865936446
8649,8648,Newport Bay,-117.7870302497892,33.72900309944353
8650,8655,Newport Bay,-117.79220148353197,33.72387132933876
8651,8538,Newport Bay,-117.83271989096063,33.63087298713127
8652,8686,Newport Bay,-117.91971816427738,33.62117040914946
8653,8687,Newport Bay,-117.91052042019697,33.61571231298674
8654,8760,Newport Bay,-117.87265599034382,33.67506979341681
8655,8658,Newport Bay,-117.79501885024834,33.72198663887929
8656,9305,Newport Bay,-117.79084537374092,33.71849290476375
8657,9309,Newport Bay,-117.79799009395342,33.718843721814
8658,8657,Newport Bay,-117.79597599785178,33.72025942095328
8659,9309,Newport Bay,-117.79845527030656,33.71535618320766
8660,8090,Newport Bay,-117.77073005311641,33.710626903458376
8661,9304,Newport Bay,-117.77363858198353,33.70606169208944
8662,8664,Newport Bay,-117.74666971397917,33.702533799042605
8663,9665,Newport Bay,-117.7497325451714,33.70406559273124
8664,9665,Newport Bay,-117.74918833903001,33.705372232558204
8665,9665,Newport Bay,-117.75274501083078,33.70228580244766
8666,8668,Newport Bay,-117.74793631815025,33.70033617832996
8667,8669,Newport Bay,-117.74951078712101,33.69933619461513
8668,8665,Newport Bay,-117.74904077624737,33.702100163441145
8669,8668,Newport Bay,-117.75121048637271,33.700514906862004
8670,8676,Newport Bay,-117.7535235649625,33.69873397252992
8671,8672,Newport Bay,-117.75412476402148,33.694722578603916
8672,8070,Newport Bay,-117.75583729176537,33.695513221329875
8673,8672,Newport Bay,-117.7554452395454,33.69282155610923
8674,8676,Newport Bay,-117.75286870340528,33.69595697219913
8675,8590,Newport Bay,-117.74830630380785,33.692785662800134
8676,8070,Newport Bay,-117.75476794863596,33.69700938425764
8677,8593,Newport Bay,-117.74572988078913,33.69220661178794
8678,8582,Newport Bay,-117.73769614247098,33.69692134353186
8679,8584,Newport Bay,-117.74091602799606,33.69371799415097
8680,9515,Newport Bay,-117.7369932799983,33.69432051385396
8681,8593,Newport Bay,-117.74662434372621,33.68782798601824
8682,8804,Newport Bay,-117.76532782783983,33.673042054956255
8683,8682,Newport Bay,-117.76552996765292,33.67777553752113
8684,8182,Newport Bay,-117.87290974836453,33.7317185831329
8685,0,Newport Bay,-117.92228389568089,33.62328482458686
8686,0,Newport Bay,-117.92228607357768,33.619073341023004
8687,0,Newport Bay,-117.91210173618006,33.61413692085004
8688,8687,Newport Bay,-117.90957057803324,33.61411743532521
8689,8449,Newport Bay,-117.90438944460078,33.60323284997166
8690,8632,Newport Bay,-117.90387203880692,33.60479932846194
8691,8695,Newport Bay,-117.90179316581218,33.601831918297506
8692,8693,Newport Bay,-117.89885018945205,33.600615844130004
8693,8694,Newport Bay,-117.89941644394459,33.60154000748111
8694,8691,Newport Bay,-117.90087451873262,33.60186163936932
8695,8689,Newport Bay,-117.90271273899575,33.60267484148668
8696,8632,Newport Bay,-117.90418335942603,33.60379879214401
8697,8690,Newport Bay,-117.9027953580063,33.60433019153049
8698,8697,Newport Bay,-117.9017618944664,33.603445665831345
8699,8698,Newport Bay,-117.90101399845199,33.603109822787644
8700,8699,Newport Bay,-117.90029703813934,33.60277093360095
8701,8700,Newport Bay,-117.89944908065473,33.60264200783733
8702,8701,Newport Bay,-117.89786296917009,33.60163323221667
8703,8702,Newport Bay,-117.89467381892935,33.600056517651915
8704,8706,Newport Bay,-117.89008876179867,33.598328612064265
8705,8706,Newport Bay,-117.88575949844679,33.597304680335085
8706,0,Newport Bay,-117.88237586194239,33.597184947526266
8707,8709,Newport Bay,-117.8689449293553,33.61340056941994
8708,8709,Newport Bay,-117.87546103191247,33.61610065288242
8709,8566,Newport Bay,-117.87861544173975,33.61056755049789
8710,8714,Newport Bay,-117.88035524220186,33.63977222477246
8711,9213,Newport Bay,-117.88477719752935,33.63927175819657
8712,0,Newport Bay,-117.88394960147191,33.635368836680456
8713,9710,Newport Bay,-117.87880010653652,33.644003903396495
8714,9213,Newport Bay,-117.87901573109701,33.64076788506322
8715,8570,Newport Bay,-117.88019496852905,33.636095192237796
8716,8714,Newport Bay,-117.87711687101708,33.63854681381116
8717,8570,Newport Bay,-117.88026704425258,33.62757220208978
8718,8326,Newport Bay,-117.86802594489885,33.62902167024225
8719,8570,Newport Bay,-117.87235866745593,33.626966877165
8720,8330,Newport Bay,-117.86745840108455,33.6178810607105
8721,8963,Newport Bay,-117.82111148258878,33.625323634588504
8722,8963,Newport Bay,-117.81687220878085,33.62118607900376
8723,8726,Newport Bay,-117.84069882179483,33.62453747410751
8724,8723,Newport Bay,-117.83942531848578,33.623030253471995
8725,8727,Newport Bay,-117.83678459171905,33.61932355789959
8726,9722,Newport Bay,-117.84295229004098,33.627567144276036
8727,8724,Newport Bay,-117.83808647107378,33.620726820490646
8728,8813,Newport Bay,-117.85092661518308,33.63634213132694
8729,8885,Newport Bay,-117.83666552160695,33.73762742126392
8730,8885,Newport Bay,-117.83499612061127,33.73615570184752
8731,9418,Newport Bay,-117.84082942400626,33.73939133740143
8732,8885,Newport Bay,-117.83838978474064,33.737954152342866
8733,9422,Newport Bay,-117.84322623256956,33.7438933118797
8734,8733,Newport Bay,-117.84624269684014,33.74649898921659
8735,9341,Newport Bay,-117.84755310783731,33.73901639572037
8736,9419,Newport Bay,-117.83662437416541,33.744075637481956
8737,9420,Newport Bay,-117.83652473492361,33.74643617370193
8738,9421,Newport Bay,-117.83781813693469,33.75177816554869
8739,9423,Newport Bay,-117.84042522437947,33.75455202918962
8740,9417,Newport Bay,-117.84034576027203,33.75883775316744
8741,9412,Newport Bay,-117.84231166209167,33.75055125857065
8742,8774,Newport Bay,-117.84668262225429,33.75043292985365
8743,8045,Newport Bay,-117.84918435799102,33.757240546605225
8744,8045,Newport Bay,-117.85312842986286,33.75794129345623
8745,8160,Newport Bay,-117.85097638885205,33.770694111656695
8746,8165,Newport Bay,-117.83395859968928,33.77447012713831
8747,8746,Newport Bay,-117.82944975639728,33.77546485904999
8748,9540,Newport Bay,-117.73614774456755,33.63246510180573
8749,9468,Newport Bay,-117.70256400450901,33.664109908345964
8750,9467,Newport Bay,-117.69656950498084,33.667638511184606
8751,9465,Newport Bay,-117.67649896554497,33.680039425411806
8752,9402,Newport Bay,-117.6707355517849,33.66189230269653
8753,9469,Newport Bay,-117.70845751184872,33.6609518777165
8755,9442,Newport Bay,-117.80637926015618,33.70739067291599
8756,9297,Newport Bay,-117.81647927302676,33.69300800182221
8757,8881,Newport Bay,-117.82726776807276,33.74715525586671
8758,8198,Newport Bay,-117.83167226450722,33.76393707522412
8759,8164,Newport Bay,-117.83409819061964,33.76383509240016
8760,8640,Newport Bay,-117.87724417646282,33.67263189492046
8761,8171,Newport Bay,-117.89184644018725,33.74357615977638
8762,8140,Newport Bay,-117.88962526451179,33.740905744218786
8763,9222,Newport Bay,-117.86936651761454,33.74311152370544
8764,8891,Newport Bay,-117.86411004523356,33.71129291542176
8765,8213,Newport Bay,-117.84985581685805,33.73021468259722
8766,8484,Newport Bay,-117.84368140167958,33.7215735188038
8767,9383,Newport Bay,-117.82983169028387,33.69872125751405
8768,9348,Newport Bay,-117.82766630608684,33.690379302111694
8769,9598,Newport Bay,-117.82451185830458,33.695454355965424
8770,9433,Newport Bay,-117.85673503591951,33.68728740080327
8771,9428,Newport Bay,-117.85161644741467,33.68315188390879
8772,9426,Newport Bay,-117.83923561867354,33.67783909860081
8773,9002,Newport Bay,-117.82606436386497,33.73907776286438
8774,8775,Newport Bay,-117.85127286695658,33.747110394162405
8775,8776,Newport Bay,-117.84811790355039,33.743873208373365
8776,8735,Newport Bay,-117.85147931576316,33.74065723904398
8777,8220,Newport Bay,-117.78711642839383,33.795782417120556
8778,8220,Newport Bay,-117.79044812468734,33.796320194984816
8779,9091,Newport Bay,-117.78702402373654,33.7840254132981
8780,8779,Newport Bay,-117.78065864089743,33.7840983367191
8781,8239,Newport Bay,-117.77856967230798,33.779986650640524
8782,9636,Newport Bay,-117.80241764091795,33.77683101518328
8783,8784,Newport Bay,-117.79050742871564,33.77575968519744
8784,9651,Newport Bay,-117.79067132693868,33.7737866588307
8785,9636,Newport Bay,-117.79724429577254,33.77500596584814
8786,8268,Newport Bay,-117.78853770728901,33.759481910049615
8787,8270,Newport Bay,-117.78078067402147,33.754776357865126
8788,8787,Newport Bay,-117.78543164637045,33.75713940370504
8789,9575,Newport Bay,-117.7702090322656,33.76205620165866
8790,9578,Newport Bay,-117.77244145628708,33.75419364369364
8791,8386,Newport Bay,-117.76802738526254,33.74469313269305
8792,9486,Newport Bay,-117.76931495979625,33.73778108837236
8793,9673,Newport Bay,-117.76686024395909,33.73655937398473
8794,8874,Newport Bay,-117.76666836291511,33.73128060387231
8795,9605,Newport Bay,-117.77428905420021,33.726196197378385
8796,8370,Newport Bay,-117.77675113319509,33.71912647775379
8797,8798,Newport Bay,-117.73504930961047,33.70536198409723
8798,9667,Newport Bay,-117.73974072235444,33.70172812104356
8799,8600,Newport Bay,-117.72428133756813,33.72117164317332
8800,9524,Newport Bay,-117.71909375228282,33.689709263741705
8801,9513,Newport Bay,-117.75687379547625,33.67589135233254
8802,8801,Newport Bay,-117.7535979046122,33.67866641007624
8803,8103,Newport Bay,-117.76997446591872,33.686028377568576
8804,8492,Newport Bay,-117.76863014883519,33.67572202543934
8805,8123,Newport Bay,-117.77440206086698,33.67445587638309
8806,8359,Newport Bay,-117.78407976409488,33.68802981763167
8807,8357,Newport Bay,-117.77572514698278,33.68470299527223
8808,8890,Newport Bay,-117.8327286712103,33.7376302542789
8809,8810,Newport Bay,-117.80406184610611,33.71774938984119
8810,8297,Newport Bay,-117.80829483712817,33.71328874966679
8811,8481,Newport Bay,-117.82773118935134,33.71836916579653
8812,8041,Newport Bay,-117.87805631715094,33.66682327790581
8813,8534,Newport Bay,-117.85668872916136,33.64446624580912
8814,8604,Newport Bay,-117.80569344664173,33.6075130205057
8815,9217,Newport Bay,-117.79815640345589,33.624319759003996
8816,9454,Newport Bay,-117.73630461552708,33.65090343254471
8817,9455,Newport Bay,-117.7435379792024,33.64997199914076
8818,9511,Newport Bay,-117.74678119935956,33.66301974635517
8819,8861,Newport Bay,-117.69167466075152,33.65349288659608
8820,9388,Newport Bay,-117.68478233255578,33.6499574332599
8821,7999,Newport Bay,-117.71464439451842,33.61688763623842
8822,9706,Newport Bay,-117.7801652510918,33.6528125652121
8823,9706,Newport Bay,-117.77209867088614,33.65117593719698
8824,8822,Newport Bay,-117.77276026132239,33.645271121588706
8825,9055,Newport Bay,-117.84393976333908,33.667065040130424
8826,9736,Newport Bay,-117.88817620213524,33.61650149762238
8827,9178,Newport Bay,-117.81202506230076,33.62817445813741
8828,8829,Newport Bay,-117.82821828322133,33.63856735519316
8829,8529,Newport Bay,-117.82549090714437,33.64505943506466
8830,9555,Newport Bay,-117.80977786778091,33.652735211988826
8831,8343,Newport Bay,-117.80665650431146,33.64710354499438
8832,8536,Newport Bay,-117.84260350732947,33.64351922262533
8833,8836,Newport Bay,-117.77966446457121,33.74407407288435
8834,8277,Newport Bay,-117.78024386577562,33.737166844472
8835,9197,Newport Bay,-117.78952851460494,33.735485702811715
8836,8275,Newport Bay,-117.78198559733212,33.74116823832806
8837,9553,Newport Bay,-117.79883155785215,33.655768759585115
8838,9194,Newport Bay,-117.79129257446897,33.64925399573742
8839,9559,Newport Bay,-117.80275814714312,33.65327430783708
8840,8839,Newport Bay,-117.80017235383832,33.64751178295427
8841,8843,Newport Bay,-117.78025299786171,33.638311383342696
8842,8503,Newport Bay,-117.78563488866467,33.642899078913544
8843,8503,Newport Bay,-117.78737525438225,33.63593916794204
8844,8503,Newport Bay,-117.79089723523299,33.63419075702643
8845,123704,Newport Bay,-117.7303389243458,33.60707571406002
8846,8787,Newport Bay,-117.78284610634125,33.756721305733535
8847,8244,Newport Bay,-117.7724191438421,33.76965748968102
8848,8387,Newport Bay,-117.7651865990171,33.77575402816373
8849,7989,Newport Bay,-117.72884305338265,33.613091352562755
8850,9485,Newport Bay,-117.81416279277843,33.72218824258944
8851,8857,Newport Bay,-117.82071879898598,33.72680419200586
8852,9379,Newport Bay,-117.83843587332906,33.68566271066247
8853,9686,Newport Bay,-117.84366859988683,33.708100724477916
8854,8651,Newport Bay,-117.8265722157982,33.630371071588954
8855,8766,Newport Bay,-117.84248255385319,33.72864558237609
8856,8811,Newport Bay,-117.82385465788087,33.71519857087503
8857,9344,Newport Bay,-117.82263032141711,33.72077725936294
8858,8204,Newport Bay,-117.81857833189002,33.76169281602434
8859,9449,Newport Bay,-117.73559187445383,33.653791969167514
8860,9409,Newport Bay,-117.72429058425206,33.649822511738414
8861,9073,Newport Bay,-117.69622092685313,33.65129512568869
8862,8112,Newport Bay,-117.70045299900005,33.66221286618846
8863,9385,Newport Bay,-117.67954908003412,33.65902429614374
8864,9385,Newport Bay,-117.68313714661932,33.65515364795264
8865,8431,Newport Bay,-117.65266987538463,33.68962785838986
8866,8504,Newport Bay,-117.71558004026356,33.70152792290078
8867,8798,Newport Bay,-117.74000888685356,33.70666658757365
8868,9303,Newport Bay,-117.76869938898142,33.703331683684354
8869,8083,Newport Bay,-117.77093136516756,33.69898660604201
8870,9298,Newport Bay,-117.79810734084819,33.70002367422001
